item_id,label,index,sample_name,abs_rel,d1,image_edge_band_abs_rel,image_edge_band_coverage,image_edge_band_d1,image_edge_band_points,pseudo_dbe_acc,pseudo_dbe_comp,pseudo_edge_f1,pseudo_edge_precision,pseudo_edge_recall,pseudo_pred_edge_density,pseudo_target_edge_density,rmse,silog
dav2l_rgb_direct,DAv2-L RGB direct,48,2018-02-03_21-38-49_00200,0.10747178718248238,0.8705008809463881,0.0927272689472779,0.6440976591995973,0.8784681516217272,5118.0,0.41357186436653137,0.31291213631629944,0.9678988649486088,0.9619351914296138,0.973936945290767,0.04600575764973958,0.046075439453125,6.444660209051962,0.24109582201696148
dav2l_rgb_direct,DAv2-L RGB direct,49,2018-02-03_21-39-20_00000,0.17044683797778418,0.7652357000818809,0.17629467923797687,0.5831091355714119,0.7544633901705116,4985.0,0.8753165602684021,0.8590881824493408,0.9099522099521018,0.9106852213541666,0.9092203776041666,0.05,0.05,5.17038203608139,0.27778377895647843
dav2l_rgb_direct,DAv2-L RGB direct,50,2018-02-03_21-39-20_00100,0.11598162280657952,0.8622244488977956,0.11055105052493423,0.6186122244488977,0.8633326584328811,4939.0,0.7490472197532654,0.6448007822036743,0.9284344458894469,0.9254808203166507,0.9314069845177584,0.0478668212890625,0.04793141682942708,6.356900083957117,0.2391772009157881
dav2l_rgb_direct,DAv2-L RGB direct,51,2018-02-03_21-39-20_00200,0.1385169684546201,0.8632570338578922,0.14104611797740707,0.5832141154029566,0.865699100572363,4892.0,0.4734688103199005,0.39226505160331726,0.9637789059514033,0.9605561287989193,0.9670233814862881,0.047814432779947916,0.04781392415364583,8.121266131099425,0.3122248726124033
dav2l_rgb_direct,DAv2-L RGB direct,52,2018-02-03_21-39-20_00300,0.13441655962079185,0.9030906826672704,0.15709053574369905,0.5542850673610324,0.9003267973856209,4896.0,0.686227560043335,0.49941861629486084,0.9440400477158091,0.9363624050593347,0.9518446359175253,0.04881846110026042,0.04881846110026042,7.590447894282496,0.2731704482584542
dav2l_rgb_direct,DAv2-L RGB direct,53,2018-02-03_21-40-07_00000,0.14714168154642976,0.8788880027344195,0.16267825969155,0.5435798108693175,0.8771745965206456,4771.0,1.0352386236190796,0.7028559446334839,0.9150065102571515,0.8972489437250419,0.9334811529933481,0.04827321370442708,0.04840138753255208,8.691147136597127,0.27646398674666267
dav2l_rgb_direct,DAv2-L RGB direct,54,2018-02-03_21-40-07_00100,0.1861824706279413,0.8571266840258123,0.23130325571532895,0.5395675308502208,0.8489299202685691,4766.0,0.5810124278068542,0.5499858856201172,0.9502483079473591,0.9483680638805784,0.9521360224066303,0.04879201253255208,0.048849995930989584,14.108487440536765,0.4513409063117185
dav2l_rgb_direct,DAv2-L RGB direct,55,2018-02-03_21-40-07_00200,0.10576230087096986,0.8979847432540135,0.14063020745771113,0.5450819672131147,0.8790726817042607,4788.0,0.6344547271728516,0.5354496240615845,0.9450280878897479,0.941572097865695,0.9485095414293435,0.048853556315104164,0.048935953776041666,9.329507585232376,0.2871094644171019
dav2l_rgb_direct,DAv2-L RGB direct,56,2018-02-03_21-40-07_00300,0.06453269443813708,0.9489323240311829,0.11230822165039267,0.5364889290555807,0.9071383449147189,4749.0,0.7330809235572815,0.7034088969230652,0.9310720487208229,0.9302366783737872,0.9319089207735496,0.048804219563802084,0.048919677734375,6.062120638486579,0.15689970799378403
dav2l_rgb_direct,DAv2-L RGB direct,57,2018-02-03_21-40-07_00400,0.06757021256977484,0.958011420893517,0.12874416141883419,0.5656701377225395,0.9249802058590657,5052.0,0.6410149931907654,0.49955958127975464,0.9448407923047842,0.9385930171964565,0.9511723018325997,0.048802693684895836,0.04887542724609375,6.17091993150694,0.1633628063850235
dav2l_rgb_direct,DAv2-L RGB direct,58,2018-02-03_21-41-01_00000,0.06621401465568749,0.9533537623425263,0.07390027662130684,0.533083645443196,0.9320843091334895,4697.0,1.2769532203674316,0.8107158541679382,0.8954336072692202,0.8703669743464352,0.9219868977864584,0.0499237060546875,0.05,4.218630725666103,0.15262434551481127
dav2l_rgb_direct,DAv2-L RGB direct,59,2018-02-03_21-41-16_00000,0.09317390258425787,0.8765524093392946,0.13388001085446877,0.48944361649279683,0.7987820350164933,3941.0,1.4120384454727173,1.840876579284668,0.8245430328384665,0.8502469367687191,0.800347639766491,0.04603525797526042,0.04652608235677083,7.319312471485205,0.18562714536939862
