split,checkpoint_label,sample_index,sample_id,normal_id,dark_id,valid_pixels,align_scale,align_shift,abs_rel,sq_rel,rmse,rmse_log,log10,silog,silog_x100,d1,d2,d3
lod_train_proxy,best,15,lod-0711-0712,711,712,491513,75.89977776572246,9.744023759723476,0.20708822592079104,15.529655570247636,38.141335966190326,0.2879296487129232,0.06063578221697985,0.2875439530898375,28.75439530898375,0.8256139715531431,0.9262745848024365,0.9638178440855074
lod_train_proxy,best,16,lod-0783-0784,783,784,480195,88.33868215356787,-90.7007005891489,2.587695424343929,257.94676058016427,47.6631876363227,4.315689787903832,0.6750024875936066,4.234363325813875,423.4363325813875,0.4351440560605587,0.6147211028852861,0.7411405783067295
lod_train_proxy,best,17,lod-0833-0834,833,834,491520,64.14658860947218,38.66770219483779,0.05753718134375722,1.9866365072155014,25.14834592326942,0.08586328093424463,0.024586576519717164,0.08584861372185972,8.584861372185971,0.9825052897135417,0.9971700032552083,0.9991068522135417
lod_train_proxy,best,18,lod-0851-0852,851,852,491520,66.29953506933819,40.54715740865858,0.04509027814096377,1.7860200180681811,18.774981769181963,0.09626465882617595,0.01865769124752122,0.09620857817612513,9.620857817612514,0.9597371419270834,0.9901997884114583,0.997003173828125
lod_train_proxy,best,19,lod-0861-0862,861,862,491520,55.205633283407266,53.02001009164098,0.10396690748546748,5.805413945224555,50.073843424969354,0.145944646451292,0.04406631796712674,0.145092264831894,14.5092264831894,0.912237548828125,0.9769694010416666,0.9974568684895834
lod_train_proxy,best,20,lod-0893-0894,893,894,491520,75.65189777491078,-15.099604576600248,0.16491496512694243,7.999326642111778,25.52914774044139,0.24402902154805878,0.05539995951754683,0.24214052723285695,24.214052723285697,0.8665018717447917,0.9405131022135417,0.9691182454427083
lod_train_proxy,best,21,lod-0983-0984,983,984,471564,59.898795437043454,32.19001026863162,188.89762776785733,8005.8750433518035,39.17383660446827,1.3403606917941102,0.26827424565805363,1.2992403707115028,129.92403707115028,0.7117570467635358,0.797539676480817,0.8201983187859972
lod_train_proxy,best,22,lod-1001-1002,1001,1002,490630,71.98631767389472,-5.787772598727385,2.293403534613611,251.22476407934033,32.50249273492281,0.46839923417882207,0.07557789166390737,0.4662647425435878,46.62647425435878,0.8753235635815176,0.9185781546175326,0.9365040865825571
lod_train_proxy,best,23,lod-1065-1066,1065,1066,485183,63.30199339233805,-7.494447855910134,13.201656248566248,1622.1769470011875,15.197759240294534,3.8996068266480584,0.5052749073606744,3.8266410638555777,382.6641063855578,0.859298450275463,0.8870920869032921,0.8971377810022197
lod_train_proxy,best,24,lod-1195-1196,1195,1196,491456,70.90262431674739,-52.84632784710814,0.2663851571984535,7.598517509946643,15.614740022751297,1.3157888518064553,0.10992386828276128,1.3115024432346003,131.15024432346004,0.8476832107045188,0.9159131234535747,0.9393536756088032
lod_train_proxy,best,25,lod-1237-1238,1237,1238,484449,69.51263493990207,-9.938730591380088,5.547800132635762,400.0430886944514,19.617977042002334,1.237916601749798,0.10325743606788577,1.2368252110729805,123.68252110729804,0.8206931999033954,0.8966124401123751,0.9460355992065212
lod_train_proxy,best,26,lod-1281-1282,1281,1282,484821,66.56425672313905,4.134490030524471,1.288511377264566,60.42325639302886,22.919382590645064,0.22613673672390922,0.03077995309258643,0.22585590089861945,22.585590089861945,0.9522297920263355,0.9765439203334839,0.9853265431984176
lod_train_proxy,best,27,lod-1385-1386,1385,1386,491520,56.04650527713417,66.14477805260194,0.07379635934133631,2.066132225724074,24.30943421902471,0.09129158990280874,0.03229699785790114,0.09128193718246716,9.128193718246717,0.9847981770833333,0.998956298828125,0.99990234375
lod_train_proxy,best,28,lod-1429-1430,1429,1430,478983,65.36999797032816,-8.613414879210136,18.024541716781766,249.23481753017708,18.59314612518881,0.47556647566260607,0.04504070808049839,0.47507413553800243,47.50741355380024,0.9098652770557619,0.9613806753058042,0.9706816317071796
